task,tier,regime,estimator,denominator,clipping,support_contract,horizon,coverage_rate,spearman_rank_recovery,pairwise_order_recovery,behavior_relative_sign_recovery,false_improvement_rate,median_ess,maximum_weight_concentration,maximum_unsupported_action_mass,maximum_paired_true_return_se,coverage_gate,rank_gate,pairwise_gate,sign_gate,false_improvement_gate,ess_gate,support_gate,precision_gate,finite_gate,approved_exact_tuple
heart_failure,tier1_exact_finite,moderate,support_restricted_WPDIS,exact_behavior,20.0,unrestricted_stress,12,0.0,,,,,0.0,0.0,0.125,0.0028511062288303,False,False,False,False,False,False,False,True,False,False
heart_failure,tier1_exact_finite,moderate,support_restricted_WPDIS,exact_behavior,none,masked,1,0.5384615384615384,-0.12707182320441987,0.4605263157894737,0.5384615384615384,0.23076923076923078,123.0491412993395,0.0234081663817197,0.0,0.0028511062288303,False,False,False,False,False,True,True,True,True,False
heart_failure,tier1_exact_finite,moderate,support_restricted_WPDIS,exact_behavior,none,masked,2,0.6923076923076923,-0.16574585635359115,0.42105263157894735,0.6923076923076923,0.0,9.332056886064844,0.5566300125958663,0.0,0.0028511062288303,False,False,False,False,True,False,True,True,True,False
heart_failure,tier1_exact_finite,moderate,support_restricted_WPDIS,exact_behavior,none,masked,4,0.9230769230769232,0.11049723756906077,0.5394736842105263,0.5384615384615384,0.0,3.87958304866386,1.0,0.0,0.0028511062288303,True,False,False,False,True,False,True,True,True,False
heart_failure,tier1_exact_finite,moderate,support_restricted_WPDIS,exact_behavior,none,masked,8,0.8461538461538461,-0.027624309392265192,0.47368421052631576,0.38461538461538464,0.0,2.898699767549388,0.8204762926587879,0.0,0.0028511062288303,False,False,False,False,True,False,True,True,True,False
heart_failure,tier1_exact_finite,moderate,support_restricted_WPDIS,exact_behavior,none,masked,12,0.2307692307692307,-0.32507010401050607,0.38461538461538464,0.38461538461538464,0.0,2.898699767549388,0.8204762926587879,0.0,0.0028511062288303,False,False,False,False,True,False,True,True,True,False
heart_failure,tier1_exact_finite,moderate,support_restricted_WPDIS,exact_behavior,none,unrestricted_stress,1,0.0,,,,,123.0491412993395,0.0159934303104714,0.125,0.0028511062288303,False,False,False,False,False,True,False,True,False,False
heart_failure,tier1_exact_finite,moderate,support_restricted_WPDIS,exact_behavior,none,unrestricted_stress,2,0.0,,,,,16.227113400615014,0.1830314399659554,0.125,0.0028511062288303,False,False,False,False,False,False,False,True,False,False
heart_failure,tier1_exact_finite,moderate,support_restricted_WPDIS,exact_behavior,none,unrestricted_stress,4,0.0,,,,,0.0,0.0,0.125,0.0028511062288303,False,False,False,False,False,False,False,True,False,False
heart_failure,tier1_exact_finite,moderate,support_restricted_WPDIS,exact_behavior,none,unrestricted_stress,8,0.0,,,,,0.0,0.0,0.125,0.0028511062288303,False,False,False,False,False,False,False,True,False,False
heart_failure,tier1_exact_finite,moderate,support_restricted_WPDIS,exact_behavior,none,unrestricted_stress,12,0.0,,,,,0.0,0.0,0.125,0.0028511062288303,False,False,False,False,False,False,False,True,False,False
heart_failure,tier1_exact_finite,moderate,support_restricted_WPDIS,misspecified_behavior,20.0,masked,1,0.6153846153846154,0.0,0.4868421052631579,0.5384615384615384,0.23076923076923078,141.98109508515515,0.0215905066371303,0.0,0.0028511062288303,False,False,False,False,False,True,True,True,True,False
heart_failure,tier1_exact_finite,moderate,support_restricted_WPDIS,misspecified_behavior,20.0,masked,2,0.7692307692307693,-0.3867403314917127,0.35526315789473684,0.6153846153846154,0.0,16.97108158300551,0.527248445244799,0.0,0.0028511062288303,False,False,False,False,True,False,True,True,True,False
heart_failure,tier1_exact_finite,moderate,support_restricted_WPDIS,misspecified_behavior,20.0,masked,4,0.9230769230769232,0.0718232044198895,0.5,0.46153846153846156,0.0,3.9688503696277673,1.0,0.0,0.0028511062288303,True,False,False,False,True,False,True,True,True,False
heart_failure,tier1_exact_finite,moderate,support_restricted_WPDIS,misspecified_behavior,20.0,masked,8,0.8461538461538461,0.011049723756906077,0.4868421052631579,0.46153846153846156,0.0,2.9722126776145594,0.9226698039046612,0.0,0.0028511062288303,False,False,False,False,True,False,True,True,True,False
heart_failure,tier1_exact_finite,moderate,support_restricted_WPDIS,misspecified_behavior,20.0,masked,12,0.0,-0.32507010401050607,0.3717948717948718,0.3076923076923077,0.0,2.9722126776145594,0.9226698039046612,0.0,0.0028511062288303,False,False,False,False,True,False,True,True,True,False
heart_failure,tier1_exact_finite,moderate,support_restricted_WPDIS,misspecified_behavior,20.0,unrestricted_stress,1,0.0,,,,,134.11899858168573,0.0113972239143738,0.125,0.0028511062288303,False,False,False,False,False,True,False,True,False,False
heart_failure,tier1_exact_finite,moderate,support_restricted_WPDIS,misspecified_behavior,20.0,unrestricted_stress,2,0.0,,,,,23.60645077371472,0.09521703332298,0.125,0.0028511062288303,False,False,False,False,False,False,False,True,False,False
heart_failure,tier1_exact_finite,moderate,support_restricted_WPDIS,misspecified_behavior,20.0,unrestricted_stress,4,0.0,,,,,0.0,0.0,0.125,0.0028511062288303,False,False,False,False,False,False,False,True,False,False
heart_failure,tier1_exact_finite,moderate,support_restricted_WPDIS,misspecified_behavior,20.0,unrestricted_stress,8,0.0,,,,,0.0,0.0,0.125,0.0028511062288303,False,False,False,False,False,False,False,True,False,False
heart_failure,tier1_exact_finite,moderate,support_restricted_WPDIS,misspecified_behavior,20.0,unrestricted_stress,12,0.0,,,,,0.0,0.0,0.125,0.0028511062288303,False,False,False,False,False,False,False,True,False,False
heart_failure,tier1_exact_finite,moderate,support_restricted_WPDIS,misspecified_behavior,none,masked,1,0.6153846153846154,0.0,0.4868421052631579,0.5384615384615384,0.23076923076923078,141.98109508515515,0.0215905066371303,0.0,0.0028511062288303,False,False,False,False,False,True,True,True,True,False
heart_failure,tier1_exact_finite,moderate,support_restricted_WPDIS,misspecified_behavior,none,masked,2,0.7692307692307693,-0.3867403314917127,0.35526315789473684,0.6153846153846154,0.0,16.97108158300551,0.527248445244799,0.0,0.0028511062288303,False,False,False,False,True,False,True,True,True,False
heart_failure,tier1_exact_finite,moderate,support_restricted_WPDIS,misspecified_behavior,none,masked,4,0.9230769230769232,0.0718232044198895,0.5,0.46153846153846156,0.0,3.9688503696277673,1.0,0.0,0.0028511062288303,True,False,False,False,True,False,True,True,True,False
heart_failure,tier1_exact_finite,moderate,support_restricted_WPDIS,misspecified_behavior,none,masked,8,0.8461538461538461,0.011049723756906077,0.4868421052631579,0.46153846153846156,0.0,2.9722126776145594,0.9226698039046612,0.0,0.0028511062288303,False,False,False,False,True,False,True,True,True,False
heart_failure,tier1_exact_finite,moderate,support_restricted_WPDIS,misspecified_behavior,none,masked,12,0.0,-0.32507010401050607,0.3717948717948718,0.3076923076923077,0.0,2.9722126776145594,0.9226698039046612,0.0,0.0028511062288303,False,False,False,False,True,False,True,True,True,False
heart_failure,tier1_exact_finite,moderate,support_restricted_WPDIS,misspecified_behavior,none,unrestricted_stress,1,0.0,,,,,134.11899858168573,0.0113972239143738,0.125,0.0028511062288303,False,False,False,False,False,True,False,True,False,False
heart_failure,tier1_exact_finite,moderate,support_restricted_WPDIS,misspecified_behavior,none,unrestricted_stress,2,0.0,,,,,23.60645077371472,0.09521703332298,0.125,0.0028511062288303,False,False,False,False,False,False,False,True,False,False
heart_failure,tier1_exact_finite,moderate,support_restricted_WPDIS,misspecified_behavior,none,unrestricted_stress,4,0.0,,,,,0.0,0.0,0.125,0.0028511062288303,False,False,False,False,False,False,False,True,False,False
heart_failure,tier1_exact_finite,moderate,support_restricted_WPDIS,misspecified_behavior,none,unrestricted_stress,8,0.0,,,,,0.0,0.0,0.125,0.0028511062288303,False,False,False,False,False,False,False,True,False,False
heart_failure,tier1_exact_finite,moderate,support_restricted_WPDIS,misspecified_behavior,none,unrestricted_stress,12,0.0,,,,,0.0,0.0,0.125,0.0028511062288303,False,False,False,False,False,False,False,True,False,False
heart_failure,tier1_exact_finite,moderate,support_restricted_WPDIS,paper_lstm_h16,20.0,masked,1,0.6153846153846154,-0.011049723756906077,0.47368421052631576,0.5384615384615384,0.23076923076923078,145.8615001755215,0.0212294604318023,0.0,0.0028511062288303,False,False,False,False,False,True,True,True,True,False
heart_failure,tier1_exact_finite,moderate,support_restricted_WPDIS,paper_lstm_h16,20.0,masked,2,0.7692307692307693,-0.4198895027624309,0.35526315789473684,0.5384615384615384,0.0,17.645454539145142,0.5221826131305457,0.0,0.0028511062288303,False,False,False,False,True,False,True,True,True,False
heart_failure,tier1_exact_finite,moderate,support_restricted_WPDIS,paper_lstm_h16,20.0,masked,4,0.9230769230769232,0.06077348066298342,0.5,0.5384615384615384,0.0,3.9966706243414536,1.0,0.0,0.0028511062288303,True,False,False,False,True,False,True,True,True,False
heart_failure,tier1_exact_finite,moderate,support_restricted_WPDIS,paper_lstm_h16,20.0,masked,8,0.8461538461538461,0.12154696132596685,0.5789473684210527,0.6153846153846154,0.0,2.9966731578959123,0.8704168196943994,0.0,0.0028511062288303,False,False,False,False,True,False,True,True,True,False
heart_failure,tier1_exact_finite,moderate,support_restricted_WPDIS,paper_lstm_h16,20.0,masked,12,0.2307692307692307,-0.32507010401050607,0.38461538461538464,0.38461538461538464,0.0,2.9966731578959123,0.8704168196943994,0.0,0.0028511062288303,False,False,False,False,True,False,True,True,True,False
heart_failure,tier1_exact_finite,moderate,support_restricted_WPDIS,paper_lstm_h16,20.0,unrestricted_stress,1,0.0,,,,,133.73256872435985,0.0106709846751444,0.125,0.0028511062288303,False,False,False,False,False,True,False,True,False,False
heart_failure,tier1_exact_finite,moderate,support_restricted_WPDIS,paper_lstm_h16,20.0,unrestricted_stress,2,0.0,,,,,22.813411004478937,0.0946663720085836,0.125,0.0028511062288303,False,False,False,False,False,False,False,True,False,False
heart_failure,tier1_exact_finite,moderate,support_restricted_WPDIS,paper_lstm_h16,20.0,unrestricted_stress,4,0.0,,,,,0.0,0.0,0.125,0.0028511062288303,False,False,False,False,False,False,False,True,False,False
heart_failure,tier1_exact_finite,moderate,support_restricted_WPDIS,paper_lstm_h16,20.0,unrestricted_stress,8,0.0,,,,,0.0,0.0,0.125,0.0028511062288303,False,False,False,False,False,False,False,True,False,False
heart_failure,tier1_exact_finite,moderate,support_restricted_WPDIS,paper_lstm_h16,20.0,unrestricted_stress,12,0.0,,,,,0.0,0.0,0.125,0.0028511062288303,False,False,False,False,False,False,False,True,False,False
heart_failure,tier1_exact_finite,moderate,support_restricted_WPDIS,paper_lstm_h16,none,masked,1,0.6153846153846154,-0.011049723756906077,0.47368421052631576,0.5384615384615384,0.23076923076923078,145.8615001755215,0.0212294604318023,0.0,0.0028511062288303,False,False,False,False,False,True,True,True,True,False
heart_failure,tier1_exact_finite,moderate,support_restricted_WPDIS,paper_lstm_h16,none,masked,2,0.7692307692307693,-0.4198895027624309,0.35526315789473684,0.5384615384615384,0.0,17.645454539145142,0.5221826131305457,0.0,0.0028511062288303,False,False,False,False,True,False,True,True,True,False
heart_failure,tier1_exact_finite,moderate,support_restricted_WPDIS,paper_lstm_h16,none,masked,4,0.9230769230769232,0.06077348066298342,0.5,0.5384615384615384,0.0,3.9966706243414536,1.0,0.0,0.0028511062288303,True,False,False,False,True,False,True,True,True,False
heart_failure,tier1_exact_finite,moderate,support_restricted_WPDIS,paper_lstm_h16,none,masked,8,0.8461538461538461,0.12154696132596685,0.5789473684210527,0.6153846153846154,0.0,2.9966731578959123,0.8704168196943994,0.0,0.0028511062288303,False,False,False,False,True,False,True,True,True,False
heart_failure,tier1_exact_finite,moderate,support_restricted_WPDIS,paper_lstm_h16,none,masked,12,0.2307692307692307,-0.32507010401050607,0.38461538461538464,0.38461538461538464,0.0,2.9966731578959123,0.8704168196943994,0.0,0.0028511062288303,False,False,False,False,True,False,True,True,True,False
heart_failure,tier1_exact_finite,moderate,support_restricted_WPDIS,paper_lstm_h16,none,unrestricted_stress,1,0.0,,,,,133.73256872435985,0.0106709846751444,0.125,0.0028511062288303,False,False,False,False,False,True,False,True,False,False
heart_failure,tier1_exact_finite,moderate,support_restricted_WPDIS,paper_lstm_h16,none,unrestricted_stress,2,0.0,,,,,22.813411004478937,0.0946663720085836,0.125,0.0028511062288303,False,False,False,False,False,False,False,True,False,False
heart_failure,tier1_exact_finite,moderate,support_restricted_WPDIS,paper_lstm_h16,none,unrestricted_stress,4,0.0,,,,,0.0,0.0,0.125,0.0028511062288303,False,False,False,False,False,False,False,True,False,False
heart_failure,tier1_exact_finite,moderate,support_restricted_WPDIS,paper_lstm_h16,none,unrestricted_stress,8,0.0,,,,,0.0,0.0,0.125,0.0028511062288303,False,False,False,False,False,False,False,True,False,False
heart_failure,tier1_exact_finite,moderate,support_restricted_WPDIS,paper_lstm_h16,none,unrestricted_stress,12,0.0,,,,,0.0,0.0,0.125,0.0028511062288303,False,False,False,False,False,False,False,True,False,False
heart_failure,tier1_exact_finite,null,CWPDIS,crossfit_stronger,20.0,masked,1,0.5384615384615384,-0.07736450759224667,1.0,0.46153846153846156,0.3076923076923077,139.73283704857127,0.0228414178297578,0.0,0.0,False,False,True,False,False,True,True,True,True,False
heart_failure,tier1_exact_finite,null,CWPDIS,crossfit_stronger,20.0,masked,2,0.6923076923076923,-0.15472901518449333,1.0,0.07692307692307693,0.3076923076923077,12.341161077389518,0.5706521739130435,0.0,0.0,False,False,True,False,False,False,True,True,True,False
heart_failure,tier1_exact_finite,null,CWPDIS,crossfit_stronger,20.0,masked,4,0.8461538461538461,,1.0,0.07692307692307693,0.07692307692307693,2.6237735032398937,1.0,0.0,0.0,False,False,True,False,False,False,True,True,True,False
heart_failure,tier1_exact_finite,null,CWPDIS,crossfit_stronger,20.0,masked,8,0.9230769230769232,0.052558833122763673,1.0,0.46153846153846156,0.07692307692307693,2.6237735032398937,0.8879609115194824,0.0,0.0,True,False,True,False,False,False,True,True,True,False
heart_failure,tier1_exact_finite,null,CWPDIS,crossfit_stronger,20.0,masked,12,0.1538461538461538,0.3868225379612333,1.0,0.15384615384615385,0.0,2.6237735032398937,0.8879609115194824,0.0,0.0,False,False,True,False,True,False,True,True,True,False
heart_failure,tier1_exact_finite,null,CWPDIS,crossfit_stronger,20.0,unrestricted_stress,1,0.0,,,,,139.73283704857127,0.0188588729349713,0.125,0.0,False,False,False,False,False,True,False,True,True,False
heart_failure,tier1_exact_finite,null,CWPDIS,crossfit_stronger,20.0,unrestricted_stress,2,1.0,,,,,29.31643357372426,0.0653414537824788,0.125,0.0,True,False,False,False,False,False,False,True,True,False
heart_failure,tier1_exact_finite,null,CWPDIS,crossfit_stronger,20.0,unrestricted_stress,4,1.0,,,,,1.996296439499493,0.6622102053421424,0.125,0.0,True,False,False,False,False,False,False,True,True,False
heart_failure,tier1_exact_finite,null,CWPDIS,crossfit_stronger,20.0,unrestricted_stress,8,1.0,,,,,0.0,0.0,0.125,0.0,True,False,False,False,False,False,False,True,True,False
heart_failure,tier1_exact_finite,null,CWPDIS,crossfit_stronger,20.0,unrestricted_stress,12,0.0,,,,,0.0,0.0,0.125,0.0,False,False,False,False,False,False,False,True,True,False
heart_failure,tier1_exact_finite,null,CWPDIS,crossfit_stronger,none,masked,1,0.5384615384615384,-0.07736450759224667,1.0,0.46153846153846156,0.3076923076923077,118.13867162033478,0.0422149653238449,0.0,0.0,False,False,True,False,False,True,True,True,True,False
heart_failure,tier1_exact_finite,null,CWPDIS,crossfit_stronger,none,masked,2,0.6923076923076923,-0.15472901518449333,1.0,0.07692307692307693,0.3076923076923077,12.341161077389518,0.724293059125964,0.0,0.0,False,False,True,False,False,False,True,True,True,False
heart_failure,tier1_exact_finite,null,CWPDIS,crossfit_stronger,none,masked,4,0.8461538461538461,,1.0,0.07692307692307693,0.07692307692307693,2.6237735032398937,1.0,0.0,0.0,False,False,True,False,False,False,True,True,True,False
heart_failure,tier1_exact_finite,null,CWPDIS,crossfit_stronger,none,masked,8,0.9230769230769232,0.052558833122763673,1.0,0.46153846153846156,0.07692307692307693,2.6237735032398937,0.8879609115194824,0.0,0.0,True,False,True,False,False,False,True,True,True,False
heart_failure,tier1_exact_finite,null,CWPDIS,crossfit_stronger,none,masked,12,0.1538461538461538,0.3868225379612333,1.0,0.15384615384615385,0.0,2.6237735032398937,0.8879609115194824,0.0,0.0,False,False,True,False,True,False,True,True,True,False
heart_failure,tier1_exact_finite,null,CWPDIS,crossfit_stronger,none,unrestricted_stress,1,0.0,,,,,118.13867162033478,0.0358496301363473,0.125,0.0,False,False,False,False,False,True,False,True,True,False
